Entity,Code,Year,Nuclear (% equivalent primary energy)
Hungary,HUN,1971,0
Hungary,HUN,1972,0
Hungary,HUN,1973,0
Hungary,HUN,1974,0
Hungary,HUN,1975,0
Hungary,HUN,1976,0
Hungary,HUN,1977,0
Hungary,HUN,1978,0
Hungary,HUN,1979,0
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,2.2313573
Hungary,HUN,1984,3.3082075
Hungary,HUN,1985,5.515337
Hungary,HUN,1986,6.348452
Hungary,HUN,1987,8.99253
Hungary,HUN,1988,11.2652235
Hungary,HUN,1989,11.947651
Hungary,HUN,1990,12.052981
Hungary,HUN,1991,12.900819
Hungary,HUN,1992,13.679539
Hungary,HUN,1993,14.038937
Hungary,HUN,1994,14.057263
Hungary,HUN,1995,13.876886
Hungary,HUN,1996,13.7677145
Hungary,HUN,1997,13.897196
Hungary,HUN,1998,13.673104
Hungary,HUN,1999,13.823846
Hungary,HUN,2000,14.32893
Hungary,HUN,2001,13.844341
Hungary,HUN,2002,13.912171
Hungary,HUN,2003,10.77707
Hungary,HUN,2004,11.403448
Hungary,HUN,2005,12.3384495
Hungary,HUN,2006,12.167905
Hungary,HUN,2007,13.359987
Hungary,HUN,2008,13.595615
Hungary,HUN,2009,15.16007
Hungary,HUN,2010,15.109539
Hungary,HUN,2011,15.40885
Hungary,HUN,2012,16.54765
Hungary,HUN,2013,16.886189
Hungary,HUN,2014,17.073484
Hungary,HUN,2015,16.299694
Hungary,HUN,2016,16.141422
Hungary,HUN,2017,15.265671
Hungary,HUN,2018,14.728251
Hungary,HUN,2019,14.98767
Hungary,HUN,2020,14.967573
Hungary,HUN,2021,14.137927
Hungary,HUN,2022,14.8869095
Iceland,ISL,2007,0
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0.26351663
India,IND,1970,0.48601216
India,IND,1971,0.34729013
India,IND,1972,0.31355593
India,IND,1973,0.64954597
India,IND,1974,0.5645903
India,IND,1975,0.6257083
India,IND,1976,0.73927885
India,IND,1977,0.48726797
India,IND,1978,0.5727649
India,IND,1979,0.5628936
India,IND,1980,0.57009923
India,IND,1981,0.51859957
India,IND,1982,0.4580352
India,IND,1983,0.621182
India,IND,1984,0.76364326
India,IND,1985,0.8073734
India,IND,1986,0.84015375
India,IND,1987,0.8374666
India,IND,1988,0.8786956
India,IND,1989,0.53239864
India,IND,1990,0.7886963
India,IND,1991,0.63277483
India,IND,1992,0.7117996
India,IND,1993,0.6753571
India,IND,1994,0.5089507
India,IND,1995,0.7291851
India,IND,1996,0.7735758
India,IND,1997,0.8788079
India,IND,1998,0.93537456
India,IND,1999,1.0174853
India,IND,2000,1.2000256
India,IND,2001,1.4222894
India,IND,2002,1.402175
India,IND,2003,1.2608951
India,IND,2004,1.3519595
India,IND,2005,1.0580574
India,IND,2006,0.9926849
India,IND,2007,0.91930956
India,IND,2008,0.7372503
India,IND,2009,0.75277996
India,IND,2010,0.98443514
India,IND,2011,1.2951791
India,IND,2012,1.2559555
India,IND,2013,1.2144388
India,IND,2014,1.1776341
India,IND,2015,1.2495282
India,IND,2016,1.1759923
India,IND,2017,1.1117682
India,IND,2018,1.0917026
India,IND,2019,1.2269366
India,IND,2020,1.2745898
India,IND,2021,1.1505078
India,IND,2022,1.1416044
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0
Indonesia,IDN,2009,0
Indonesia,IDN,2010,0
Indonesia,IDN,2011,0
Indonesia,IDN,2012,0
Indonesia,IDN,2013,0
Indonesia,IDN,2014,0
Indonesia,IDN,2015,0
Indonesia,IDN,2016,0
Indonesia,IDN,2017,0
Indonesia,IDN,2018,0
Indonesia,IDN,2019,0
Indonesia,IDN,2020,0
Indonesia,IDN,2021,0
Indonesia,IDN,2022,0
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0
Iran,IRN,2007,0
Iran,IRN,2008,0
Iran,IRN,2009,0
Iran,IRN,2010,0
Iran,IRN,2011,0.011206368
Iran,IRN,2012,0.14932047
Iran,IRN,2013,0.42029592
Iran,IRN,2014,0.38376912
Iran,IRN,2015,0.3289922
Iran,IRN,2016,0.57772875
Iran,IRN,2017,0.59502804
Iran,IRN,2018,0.56618947
Iran,IRN,2019,0.49772272
Iran,IRN,2020,0.47218543
Iran,IRN,2021,0.26421764
Iran,IRN,2022,0.48648432
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,0
Ireland,IRL,1998,0
Ireland,IRL,1999,0
Ireland,IRL,2000,0
Ireland,IRL,2001,0
Ireland,IRL,2002,0
Ireland,IRL,2003,0
Ireland,IRL,2004,0
Ireland,IRL,2005,0
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0
Ireland,IRL,2010,0
Ireland,IRL,2011,0
Ireland,IRL,2012,0
Ireland,IRL,2013,0
Ireland,IRL,2014,0
Ireland,IRL,2015,0
Ireland,IRL,2016,0
Ireland,IRL,2017,0
Ireland,IRL,2018,0
Ireland,IRL,2019,0
Ireland,IRL,2020,0
Ireland,IRL,2021,0
Ireland,IRL,2022,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0
Israel,ISR,2002,0
Israel,ISR,2003,0
Israel,ISR,2004,0
Israel,ISR,2005,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,0
Israel,ISR,2010,0
Israel,ISR,2011,0
Israel,ISR,2012,0
Israel,ISR,2013,0
Israel,ISR,2014,0
Israel,ISR,2015,0
Israel,ISR,2016,0
Israel,ISR,2017,0
Israel,ISR,2018,0
Israel,ISR,2019,0
Israel,ISR,2020,0
Israel,ISR,2021,0
Israel,ISR,2022,0
Italy,ITA,1965,1.0727067
Italy,ITA,1966,1.0871043
Italy,ITA,1967,0.81905293
Italy,ITA,1968,0.61945224
Italy,ITA,1969,0.37512305
Italy,ITA,1970,0.6427354
Italy,ITA,1971,0.6467876
Italy,ITA,1972,0.66457486
Italy,ITA,1973,0.5517606
Italy,ITA,1974,0.5990049
Italy,ITA,1975,0.6818564
Italy,ITA,1976,0.64727455
Italy,ITA,1977,0.573652
Italy,ITA,1978,0.7324012
Italy,ITA,1979,0.4214977
Italy,ITA,1980,0.3634563
Italy,ITA,1981,0.45514545
Italy,ITA,1982,1.1671937
Italy,ITA,1983,1.0133353
Italy,ITA,1984,1.188286
Italy,ITA,1985,1.2177668
Italy,ITA,1986,1.4783376
Italy,ITA,1987,0.02852146
Italy,ITA,1988,0
Italy,ITA,1989,0
Italy,ITA,1990,0
Italy,ITA,1991,0
Italy,ITA,1992,0
Italy,ITA,1993,0
Italy,ITA,1994,0
Italy,ITA,1995,0
Italy,ITA,1996,0
Italy,ITA,1997,0
Italy,ITA,1998,0
Italy,ITA,1999,0
Italy,ITA,2000,0
Italy,ITA,2001,0
Italy,ITA,2002,0
Italy,ITA,2003,0
Italy,ITA,2004,0
Italy,ITA,2005,0
Italy,ITA,2006,0
Italy,ITA,2007,0
Italy,ITA,2008,0
Italy,ITA,2009,0
Italy,ITA,2010,0
Italy,ITA,2011,0
Italy,ITA,2012,0
Italy,ITA,2013,0
Italy,ITA,2014,0
Italy,ITA,2015,0
Italy,ITA,2016,0
Italy,ITA,2017,0
Italy,ITA,2018,0
Italy,ITA,2019,0
Italy,ITA,2020,0
Italy,ITA,2021,0
Italy,ITA,2022,0
Japan,JPN,1965,0.0038900631
Japan,JPN,1966,0.08228497
Japan,JPN,1967,0.077430345
Japan,JPN,1968,0.115280494
Japan,JPN,1969,0.104887694
Japan,JPN,1970,0.39734486
Japan,JPN,1971,0.6524272
Japan,JPN,1972,0.73710114
Japan,JPN,1973,0.68027145
Japan,JPN,1974,1.3739552
Japan,JPN,1975,1.8342901
Japan,JPN,1976,2.400315
Japan,JPN,1977,2.214376
Japan,JPN,1978,3.9825122
Japan,JPN,1979,4.546798
Japan,JPN,1980,5.4955583
Japan,JPN,1981,5.9265947
Japan,JPN,1982,7.187132
Japan,JPN,1983,7.912577
Japan,JPN,1984,8.568412
Japan,JPN,1985,10.104978
Japan,JPN,1986,10.457196
Japan,JPN,1987,11.691374
Japan,JPN,1988,10.136331
Japan,JPN,1989,10.470956
Japan,JPN,1990,10.579344
Japan,JPN,1991,11.097151
Japan,JPN,1992,11.421501
Japan,JPN,1993,12.841775
Japan,JPN,1994,12.905685
Japan,JPN,1995,13.639848
Japan,JPN,1996,13.829713
Japan,JPN,1997,14.696828
Japan,JPN,1998,15.221098
Japan,JPN,1999,14.574393
Japan,JPN,2000,14.505657
Japan,JPN,2001,14.613793
Japan,JPN,2002,14.214214
Japan,JPN,2003,10.37718
Japan,JPN,2004,12.664911
Japan,JPN,2005,12.856175
Japan,JPN,2006,13.296307
Japan,JPN,2007,12.246497
Japan,JPN,2008,11.17745
Japan,JPN,2009,13.281857
Japan,JPN,2010,13.180839
Japan,JPN,2011,7.707873
Japan,JPN,2012,0.8525487
Japan,JPN,2013,0.69285876
Japan,JPN,2014,0
Japan,JPN,2015,0.22074503
Japan,JPN,2016,0.86855495
Japan,JPN,2017,1.4029071
Japan,JPN,2018,2.3683374
Japan,JPN,2019,3.2294586
Japan,JPN,2020,2.2751858
Japan,JPN,2021,3.084482
Japan,JPN,2022,2.613455
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0.033952188
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0.1781977
Kazakhstan,KAZ,1992,0.15536876
Kazakhstan,KAZ,1993,0.16929026
Kazakhstan,KAZ,1994,0.16182706
Kazakhstan,KAZ,1995,0.037701003
Kazakhstan,KAZ,1996,0.04811995
Kazakhstan,KAZ,1997,0.18554571
Kazakhstan,KAZ,1998,0.0579216
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0
Kazakhstan,KAZ,2013,0
Kazakhstan,KAZ,2014,0
Kazakhstan,KAZ,2015,0
Kazakhstan,KAZ,2016,0
Kazakhstan,KAZ,2017,0
Kazakhstan,KAZ,2018,0
Kazakhstan,KAZ,2019,0
Kazakhstan,KAZ,2020,0
Kazakhstan,KAZ,2021,0
Kazakhstan,KAZ,2022,0
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0
Latvia,LVA,2012,0
Latvia,LVA,2013,0
Latvia,LVA,2014,0
Latvia,LVA,2015,0
Latvia,LVA,2016,0
Latvia,LVA,2017,0
Latvia,LVA,2018,0
Latvia,LVA,2019,0
Latvia,LVA,2020,0
Latvia,LVA,2021,0
Latvia,LVA,2022,0
Lithuania,LTU,1985,14.8863125
Lithuania,LTU,1986,16.817524
Lithuania,LTU,1987,14.918789
Lithuania,LTU,1988,19.830824
Lithuania,LTU,1989,23.795412
Lithuania,LTU,1990,23.937105
Lithuania,LTU,1991,22.598972
Lithuania,LTU,1992,31.763157
Lithuania,LTU,1993,34.016026
Lithuania,LTU,1994,24.77631
Lithuania,LTU,1995,34.008415
Lithuania,LTU,1996,36.850533
Lithuania,LTU,1997,34.46675
Lithuania,LTU,1998,36.22888
Lithuania,LTU,1999,31.865215
Lithuania,LTU,2000,30.61348
Lithuania,LTU,2001,35.095722
Lithuania,LTU,2002,40.667095
Lithuania,LTU,2003,42.190628
Lithuania,LTU,2004,40.59702
Lithuania,LTU,2005,30.268347
Lithuania,LTU,2006,26.358232
Lithuania,LTU,2007,27.195984
Lithuania,LTU,2008,27.466
Lithuania,LTU,2009,32.30297
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0
Lithuania,LTU,2012,0
Lithuania,LTU,2013,0
Lithuania,LTU,2014,0
Lithuania,LTU,2015,0
Lithuania,LTU,2016,0
Lithuania,LTU,2017,0
Lithuania,LTU,2018,0
Lithuania,LTU,2019,0
Lithuania,LTU,2020,0
Lithuania,LTU,2021,0
Lithuania,LTU,2022,0
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0.14274195
Lower-middle-income countries,,1970,0.24743062
Lower-middle-income countries,,1971,0.18575613
Lower-middle-income countries,,1972,0.19477147
Lower-middle-income countries,,1973,0.37773368
Lower-middle-income countries,,1974,0.35843506
Lower-middle-income countries,,1975,0.38402495
Lower-middle-income countries,,1976,0.41854465
Lower-middle-income countries,,1977,0.261665
Lower-middle-income countries,,1978,0.27835628
Lower-middle-income countries,,1979,0.2532527
Lower-middle-income countries,,1980,0.25683728
Lower-middle-income countries,,1981,0.24689494
Lower-middle-income countries,,1982,0.21206145
Lower-middle-income countries,,1983,0.2791599
Lower-middle-income countries,,1984,0.34448782
Lower-middle-income countries,,1985,2.3481953
Lower-middle-income countries,,1986,1.9053576
Lower-middle-income countries,,1987,2.1137488
Lower-middle-income countries,,1988,2.8489723
Lower-middle-income countries,,1989,2.4953651
Lower-middle-income countries,,1990,2.6487687
Lower-middle-income countries,,1991,2.5668113
Lower-middle-income countries,,1992,2.601804
Lower-middle-income countries,,1993,2.6947274
Lower-middle-income countries,,1994,2.440102
Lower-middle-income countries,,1995,2.467041
Lower-middle-income countries,,1996,2.6920202
Lower-middle-income countries,,1997,2.6650443
Lower-middle-income countries,,1998,2.510003
Lower-middle-income countries,,1999,2.350152
Lower-middle-income countries,,2000,2.504831
Lower-middle-income countries,,2001,2.5070775
Lower-middle-income countries,,2002,2.460885
Lower-middle-income countries,,2003,2.4138255
Lower-middle-income countries,,2004,2.4677835
Lower-middle-income countries,,2005,2.3145313
Lower-middle-income countries,,2006,2.24289
Lower-middle-income countries,,2007,2.1411545
Lower-middle-income countries,,2008,1.9485365
Lower-middle-income countries,,2009,1.8083282
Lower-middle-income countries,,2010,1.9307458
Lower-middle-income countries,,2011,2.0146239
Lower-middle-income countries,,2012,1.9589301
Lower-middle-income countries,,2013,1.8720925
Lower-middle-income countries,,2014,1.8920202
Lower-middle-income countries,,2015,1.8708136
Lower-middle-income countries,,2016,1.7437912
Lower-middle-income countries,,2017,1.7707405
Lower-middle-income countries,,2018,1.6893506
Lower-middle-income countries,,2019,1.6762522
Lower-middle-income countries,,2020,1.6489141
Lower-middle-income countries,,2021,1.7011424
Lower-middle-income countries,,2022,1.4946496
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0
Luxembourg,LUX,2001,0
Luxembourg,LUX,2002,0
Luxembourg,LUX,2003,0
Luxembourg,LUX,2004,0
Luxembourg,LUX,2005,0
Luxembourg,LUX,2006,0
Luxembourg,LUX,2007,0
Luxembourg,LUX,2008,0
Luxembourg,LUX,2009,0
Luxembourg,LUX,2010,0
Luxembourg,LUX,2011,0
Luxembourg,LUX,2012,0
Luxembourg,LUX,2013,0
Luxembourg,LUX,2014,0
Luxembourg,LUX,2015,0
Luxembourg,LUX,2016,0
Luxembourg,LUX,2017,0
Luxembourg,LUX,2018,0
Luxembourg,LUX,2019,0
Luxembourg,LUX,2020,0
Luxembourg,LUX,2021,0
Luxembourg,LUX,2022,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Malaysia,MYS,2019,0
Malaysia,MYS,2020,0
Malaysia,MYS,2021,0
Malaysia,MYS,2022,0
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0.0872483
Mexico,MEX,1990,0.6317915
Mexico,MEX,1991,0.88656664
Mexico,MEX,1992,0.8034209
Mexico,MEX,1993,1.0099559
Mexico,MEX,1994,0.82123876
Mexico,MEX,1995,1.664456
Mexico,MEX,1996,1.5135844
Mexico,MEX,1997,1.9613323
Mexico,MEX,1998,1.6700577
Mexico,MEX,1999,1.7770612
Mexico,MEX,2000,1.3776382
Mexico,MEX,2001,1.464603
Mexico,MEX,2002,1.5871161
Mexico,MEX,2003,1.6786914
Mexico,MEX,2004,1.3793824
Mexico,MEX,2005,1.4700263
Mexico,MEX,2006,1.4478794
Mexico,MEX,2007,1.3669755
Mexico,MEX,2008,1.2275988
Mexico,MEX,2009,1.3291711
Mexico,MEX,2010,0.7373858
Mexico,MEX,2011,1.2030758
Mexico,MEX,2012,1.0301632
Mexico,MEX,2013,1.3769059
Mexico,MEX,2014,1.1293899
Mexico,MEX,2015,1.3580358
Mexico,MEX,2016,1.2049557
Mexico,MEX,2017,1.2105576
Mexico,MEX,2018,1.5188981
Mexico,MEX,2019,1.2639021
Mexico,MEX,2020,1.364718
Mexico,MEX,2021,1.3490186
Mexico,MEX,2022,1.1198983
Middle Africa (EI),,1985,0
Middle Africa (EI),,1986,0
Middle Africa (EI),,1987,0
Middle Africa (EI),,1988,0
Middle Africa (EI),,1989,0
Middle Africa (EI),,1990,0
Middle Africa (EI),,1991,0
Middle Africa (EI),,1992,0
Middle Africa (EI),,1993,0
Middle Africa (EI),,1994,0
Middle Africa (EI),,1995,0
Middle Africa (EI),,1996,0
Middle Africa (EI),,1997,0
Middle Africa (EI),,1998,0
Middle Africa (EI),,1999,0
Middle Africa (EI),,2000,0
Middle East (EI),,1965,0
Middle East (EI),,1966,0
Middle East (EI),,1967,0
Middle East (EI),,1968,0
Middle East (EI),,1969,0
Middle East (EI),,1970,0
Middle East (EI),,1971,0
Middle East (EI),,1972,0
Middle East (EI),,1973,0
Middle East (EI),,1974,0
Middle East (EI),,1975,0
Middle East (EI),,1976,0
Middle East (EI),,1977,0
Middle East (EI),,1978,0
Middle East (EI),,1979,0
Middle East (EI),,1980,0
Middle East (EI),,1981,0
Middle East (EI),,1982,0
Middle East (EI),,1983,0
Middle East (EI),,1984,0
Middle East (EI),,1985,0
Middle East (EI),,1986,0
Middle East (EI),,1987,0
Middle East (EI),,1988,0
Middle East (EI),,1989,0
Middle East (EI),,1990,0
Middle East (EI),,1991,0
Middle East (EI),,1992,0
Middle East (EI),,1993,0
Middle East (EI),,1994,0
Middle East (EI),,1995,0
Middle East (EI),,1996,0
Middle East (EI),,1997,0
Middle East (EI),,1998,0
Middle East (EI),,1999,0
Middle East (EI),,2000,0
Middle East (EI),,2011,0.0033425414
Middle East (EI),,2012,0.043309204
Middle East (EI),,2013,0.12258718
Middle East (EI),,2014,0.112384185
Middle East (EI),,2015,0.093024604
Middle East (EI),,2016,0.16541027
Middle East (EI),,2017,0.1739522
Middle East (EI),,2018,0.1705075
Middle East (EI),,2019,0.15669271
Middle East (EI),,2020,0.19908395
Middle East (EI),,2021,0.3393387
Middle East (EI),,2022,0.6138773
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0
Morocco,MAR,2003,0
Morocco,MAR,2004,0
Morocco,MAR,2005,0
Morocco,MAR,2006,0
Morocco,MAR,2007,0
Morocco,MAR,2008,0
Morocco,MAR,2009,0
Morocco,MAR,2010,0
Morocco,MAR,2011,0
Morocco,MAR,2012,0
Morocco,MAR,2013,0
Morocco,MAR,2014,0
Morocco,MAR,2015,0
Morocco,MAR,2016,0
Morocco,MAR,2017,0
Morocco,MAR,2018,0
Morocco,MAR,2019,0
Morocco,MAR,2020,0
Morocco,MAR,2021,0
Morocco,MAR,2022,0
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0.015150955
