Entity,Code,Year,Gas (% equivalent primary energy)
Luxembourg,LUX,1985,9.941188
Luxembourg,LUX,1986,9.938093
Luxembourg,LUX,1987,11.982583
Luxembourg,LUX,1988,12.169593
Luxembourg,LUX,1989,12.048669
Luxembourg,LUX,1990,13.408637
Luxembourg,LUX,1991,12.971823
Luxembourg,LUX,1992,13.481407
Luxembourg,LUX,1993,13.820373
Luxembourg,LUX,1994,14.479394
Luxembourg,LUX,1995,19.021624
Luxembourg,LUX,1996,20.29009
Luxembourg,LUX,1997,21.241703
Luxembourg,LUX,1998,22.209517
Luxembourg,LUX,1999,21.800167
Luxembourg,LUX,2000,20.986212
Luxembourg,LUX,2001,21.771309
Luxembourg,LUX,2002,28.468647
Luxembourg,LUX,2003,27.480148
Luxembourg,LUX,2004,26.859907
Luxembourg,LUX,2005,26.030966
Luxembourg,LUX,2006,27.716911
Luxembourg,LUX,2007,26.646105
Luxembourg,LUX,2008,25.550608
Luxembourg,LUX,2009,27.184566
Luxembourg,LUX,2010,27.768332
Luxembourg,LUX,2011,24.590336
Luxembourg,LUX,2012,25.491077
Luxembourg,LUX,2013,22.650547
Luxembourg,LUX,2014,22.148115
Luxembourg,LUX,2015,20.780415
Luxembourg,LUX,2016,19.42338
Luxembourg,LUX,2017,18.174189
Luxembourg,LUX,2018,17.123562
Luxembourg,LUX,2019,16.823603
Luxembourg,LUX,2020,17.84124
Luxembourg,LUX,2021,18.00075
Luxembourg,LUX,2022,15.66921
Malaysia,MYS,1970,0.18392324
Malaysia,MYS,1971,1.6761893
Malaysia,MYS,1972,2.1072435
Malaysia,MYS,1973,1.9999375
Malaysia,MYS,1974,4.112391
Malaysia,MYS,1975,4.8064137
Malaysia,MYS,1976,5.124366
Malaysia,MYS,1977,4.008507
Malaysia,MYS,1978,22.327747
Malaysia,MYS,1979,24.159101
Malaysia,MYS,1980,20.54813
Malaysia,MYS,1981,16.713112
Malaysia,MYS,1982,19.648746
Malaysia,MYS,1983,23.980816
Malaysia,MYS,1984,27.567942
Malaysia,MYS,1985,26.868578
Malaysia,MYS,1986,37.986076
Malaysia,MYS,1987,36.750065
Malaysia,MYS,1988,35.645546
Malaysia,MYS,1989,36.470665
Malaysia,MYS,1990,32.821735
Malaysia,MYS,1991,38.95852
Malaysia,MYS,1992,37.527657
Malaysia,MYS,1993,36.643967
Malaysia,MYS,1994,35.829655
Malaysia,MYS,1995,34.014614
Malaysia,MYS,1996,36.67742
Malaysia,MYS,1997,39.24564
Malaysia,MYS,1998,41.255604
Malaysia,MYS,1999,43.942947
Malaysia,MYS,2000,47.04077
Malaysia,MYS,2001,44.277683
Malaysia,MYS,2002,42.612022
Malaysia,MYS,2003,42.37994
Malaysia,MYS,2004,42.36983
Malaysia,MYS,2005,44.753876
Malaysia,MYS,2006,46.05648
Malaysia,MYS,2007,44.887688
Malaysia,MYS,2008,46.695946
Malaysia,MYS,2009,44.31912
Malaysia,MYS,2010,40.754738
Malaysia,MYS,2011,40.36796
Malaysia,MYS,2012,40.461662
Malaysia,MYS,2013,41.01019
Malaysia,MYS,2014,40.73303
Malaysia,MYS,2015,42.020573
Malaysia,MYS,2016,38.364735
Malaysia,MYS,2017,37.905945
Malaysia,MYS,2018,36.93715
Malaysia,MYS,2019,36.441376
Malaysia,MYS,2020,36.493366
Malaysia,MYS,2021,38.863735
Malaysia,MYS,2022,36.755848
Mexico,MEX,1965,27.494019
Mexico,MEX,1966,27.404392
Mexico,MEX,1967,23.123245
Mexico,MEX,1968,22.795866
Mexico,MEX,1969,25.756737
Mexico,MEX,1970,24.670088
Mexico,MEX,1971,24.384981
Mexico,MEX,1972,23.591251
Mexico,MEX,1973,24.235592
Mexico,MEX,1974,23.157875
Mexico,MEX,1975,22.060808
Mexico,MEX,1976,20.327904
Mexico,MEX,1977,20.337606
Mexico,MEX,1978,22.731749
Mexico,MEX,1979,24.957266
Mexico,MEX,1980,24.606787
Mexico,MEX,1981,24.128933
Mexico,MEX,1982,24.892551
Mexico,MEX,1983,25.971916
Mexico,MEX,1984,24.849869
Mexico,MEX,1985,24.266523
Mexico,MEX,1986,22.25196
Mexico,MEX,1987,21.923073
Mexico,MEX,1988,22.13915
Mexico,MEX,1989,20.4958
Mexico,MEX,1990,20.3306
Mexico,MEX,1991,20.797327
Mexico,MEX,1992,20.402643
Mexico,MEX,1993,20.446657
Mexico,MEX,1994,20.553116
Mexico,MEX,1995,21.322472
Mexico,MEX,1996,21.178518
Mexico,MEX,1997,20.782318
Mexico,MEX,1998,21.267694
Mexico,MEX,1999,21.158108
Mexico,MEX,2000,21.20937
Mexico,MEX,2001,21.547192
Mexico,MEX,2002,23.87641
Mexico,MEX,2003,25.56619
Mexico,MEX,2004,26.055103
Mexico,MEX,2005,26.1002
Mexico,MEX,2006,28.444735
Mexico,MEX,2007,27.576756
Mexico,MEX,2008,27.859732
Mexico,MEX,2009,30.780247
Mexico,MEX,2010,31.10058
Mexico,MEX,2011,31.895988
Mexico,MEX,2012,32.88332
Mexico,MEX,2013,34.710243
Mexico,MEX,2014,35.397602
Mexico,MEX,2015,36.66986
Mexico,MEX,2016,36.85569
Mexico,MEX,2017,37.473946
Mexico,MEX,2018,39.84377
Mexico,MEX,2019,41.70211
Mexico,MEX,2020,45.789898
Mexico,MEX,2021,43.858032
Mexico,MEX,2022,39.8497
Middle Africa (EI),,1965,0.28345072
Middle Africa (EI),,1966,0.27566049
Middle Africa (EI),,1967,0.42612505
Middle Africa (EI),,1968,0.6047473
Middle Africa (EI),,1969,0.5546799
Middle Africa (EI),,1970,1.2878194
Middle Africa (EI),,1971,2.5925581
Middle Africa (EI),,1972,2.947136
Middle Africa (EI),,1973,8.92467
Middle Africa (EI),,1974,9.971915
Middle Africa (EI),,1975,3.9945238
Middle Africa (EI),,1976,1.2564689
Middle Africa (EI),,1977,1.8545985
Middle Africa (EI),,1978,1.7058326
Middle Africa (EI),,1979,1.5812378
Middle Africa (EI),,1980,3.7759469
Middle Africa (EI),,1981,4.1684995
Middle Africa (EI),,1982,4.907301
Middle Africa (EI),,1983,4.7576222
Middle Africa (EI),,1984,4.808798
Middle Africa (EI),,1985,4.861325
Middle Africa (EI),,1986,5.5974975
Middle Africa (EI),,1987,6.3217707
Middle Africa (EI),,1988,7.195073
Middle Africa (EI),,1989,5.255746
Middle Africa (EI),,1990,7.0281067
Middle Africa (EI),,1991,7.9197326
Middle Africa (EI),,1992,7.5338235
Middle Africa (EI),,1993,7.5354137
Middle Africa (EI),,1994,7.2476106
Middle Africa (EI),,1995,7.7950673
Middle Africa (EI),,1996,7.674762
Middle Africa (EI),,1997,7.8690386
Middle Africa (EI),,1998,8.432617
Middle Africa (EI),,1999,7.853473
Middle Africa (EI),,2000,7.4231625
Middle Africa (EI),,2001,6.7370467
Middle Africa (EI),,2002,8.0574465
Middle Africa (EI),,2003,7.993403
Middle Africa (EI),,2004,16.416212
Middle Africa (EI),,2005,16.287258
Middle Africa (EI),,2006,14.792906
Middle Africa (EI),,2007,13.458421
Middle Africa (EI),,2008,12.69096
Middle Africa (EI),,2009,10.570146
Middle Africa (EI),,2010,15.069837
Middle Africa (EI),,2011,14.988108
Middle Africa (EI),,2012,16.983477
Middle Africa (EI),,2013,16.56343
Middle Africa (EI),,2014,15.462211
Middle Africa (EI),,2015,16.831013
Middle Africa (EI),,2016,21.385754
Middle Africa (EI),,2017,21.558084
Middle Africa (EI),,2018,20.939194
Middle Africa (EI),,2019,18.800064
Middle Africa (EI),,2020,20.357426
Middle Africa (EI),,2021,21.876633
Middle Africa (EI),,2022,20.534296
Middle East (EI),,1965,7.029201
Middle East (EI),,1966,8.241891
Middle East (EI),,1967,9.263138
Middle East (EI),,1968,11.375852
Middle East (EI),,1969,12.83652
Middle East (EI),,1970,13.30692
Middle East (EI),,1971,13.837403
Middle East (EI),,1972,14.506856
Middle East (EI),,1973,15.937095
Middle East (EI),,1974,15.774798
Middle East (EI),,1975,17.85801
Middle East (EI),,1976,17.062191
Middle East (EI),,1977,17.478626
Middle East (EI),,1978,18.019278
Middle East (EI),,1979,20.869654
Middle East (EI),,1980,21.641665
Middle East (EI),,1981,21.563934
Middle East (EI),,1982,21.858723
Middle East (EI),,1983,20.349771
Middle East (EI),,1984,23.132595
Middle East (EI),,1985,23.58697
Middle East (EI),,1986,27.21025
Middle East (EI),,1987,28.024315
Middle East (EI),,1988,29.465416
Middle East (EI),,1989,31.56379
Middle East (EI),,1990,32.00009
Middle East (EI),,1991,32.343544
Middle East (EI),,1992,33.6892
Middle East (EI),,1993,30.705114
Middle East (EI),,1994,31.97014
Middle East (EI),,1995,34.10141
Middle East (EI),,1996,34.483078
Middle East (EI),,1997,34.687202
Middle East (EI),,1998,36.455074
Middle East (EI),,1999,38.18186
Middle East (EI),,2000,38.443844
Middle East (EI),,2001,38.83135
Middle East (EI),,2002,40.47928
Middle East (EI),,2003,40.82933
Middle East (EI),,2004,41.584526
Middle East (EI),,2005,41.98171
Middle East (EI),,2006,42.23304
Middle East (EI),,2007,43.9031
Middle East (EI),,2008,44.90035
Middle East (EI),,2009,45.445698
Middle East (EI),,2010,46.688442
Middle East (EI),,2011,46.98815
Middle East (EI),,2012,46.60496
Middle East (EI),,2013,46.63243
Middle East (EI),,2014,47.530605
Middle East (EI),,2015,49.36595
Middle East (EI),,2016,49.843643
Middle East (EI),,2017,50.08319
Middle East (EI),,2018,51.185734
Middle East (EI),,2019,51.974506
Middle East (EI),,2020,54.596664
Middle East (EI),,2021,53.92871
Middle East (EI),,2022,51.57222
Morocco,MAR,1965,2.8968031
Morocco,MAR,1966,2.200113
Morocco,MAR,1967,2.0880897
Morocco,MAR,1968,1.9450102
Morocco,MAR,1969,1.7735866
Morocco,MAR,1970,1.6938223
Morocco,MAR,1971,1.5554596
Morocco,MAR,1972,1.5587324
Morocco,MAR,1973,1.7546935
Morocco,MAR,1974,1.8833399
Morocco,MAR,1975,1.6392697
Morocco,MAR,1976,1.6916004
Morocco,MAR,1977,1.6429057
Morocco,MAR,1978,1.4612937
Morocco,MAR,1979,1.2133017
Morocco,MAR,1980,1.0617992
Morocco,MAR,1981,1.4054382
Morocco,MAR,1982,1.2654886
Morocco,MAR,1983,1.3015215
Morocco,MAR,1984,1.2827904
Morocco,MAR,1985,1.4030565
Morocco,MAR,1986,1.3133857
Morocco,MAR,1987,1.0361416
Morocco,MAR,1988,1.002274
Morocco,MAR,1989,0.67299664
Morocco,MAR,1990,0.6082454
Morocco,MAR,1991,0.38442466
Morocco,MAR,1992,0.22573115
Morocco,MAR,1993,0.2183741
Morocco,MAR,1994,0.19356528
Morocco,MAR,1995,0.12490259
Morocco,MAR,1996,0.15189822
Morocco,MAR,1997,0.26933473
Morocco,MAR,1998,0.28819486
Morocco,MAR,1999,0.32376772
Morocco,MAR,2000,0.37617704
Morocco,MAR,2001,0.34444958
Morocco,MAR,2002,0.43003416
Morocco,MAR,2003,0.41098455
Morocco,MAR,2004,0.46286416
Morocco,MAR,2005,2.788521
Morocco,MAR,2006,3.3903704
Morocco,MAR,2007,3.8581915
Morocco,MAR,2008,3.4525514
Morocco,MAR,2009,3.8864214
Morocco,MAR,2010,3.7850752
Morocco,MAR,2011,4.5618153
Morocco,MAR,2012,5.993454
Morocco,MAR,2013,5.660594
Morocco,MAR,2014,5.4090524
Morocco,MAR,2015,5.329558
Morocco,MAR,2016,5.3625507
Morocco,MAR,2017,5.0815535
Morocco,MAR,2018,4.431158
Morocco,MAR,2019,3.8382277
Morocco,MAR,2020,3.2728004
Morocco,MAR,2021,2.9439611
Morocco,MAR,2022,0.8672676
Netherlands,NLD,1965,3.6235378
Netherlands,NLD,1966,6.4529924
Netherlands,NLD,1967,10.784034
Netherlands,NLD,1968,16.209215
Netherlands,NLD,1969,21.422813
Netherlands,NLD,1970,26.733784
Netherlands,NLD,1971,33.13666
Netherlands,NLD,1972,37.122364
Netherlands,NLD,1973,38.80635
Netherlands,NLD,1974,43.507175
Netherlands,NLD,1975,44.999676
Netherlands,NLD,1976,42.838696
Netherlands,NLD,1977,43.779316
Netherlands,NLD,1978,43.002113
Netherlands,NLD,1979,41.4481
Netherlands,NLD,1980,40.351566
Netherlands,NLD,1981,40.50296
Netherlands,NLD,1982,41.86203
Netherlands,NLD,1983,44.556305
Netherlands,NLD,1984,45.60136
Netherlands,NLD,1985,46.586155
Netherlands,NLD,1986,44.257114
Netherlands,NLD,1987,44.750294
Netherlands,NLD,1988,40.33001
Netherlands,NLD,1989,41.176216
Netherlands,NLD,1990,40.413036
Netherlands,NLD,1991,44.25285
Netherlands,NLD,1992,42.58431
Netherlands,NLD,1993,43.43403
Netherlands,NLD,1994,42.401627
Netherlands,NLD,1995,41.850643
Netherlands,NLD,1996,44.458725
Netherlands,NLD,1997,42.4182
Netherlands,NLD,1998,41.591747
Netherlands,NLD,1999,41.133762
Netherlands,NLD,2000,40.714024
Netherlands,NLD,2001,39.997276
Netherlands,NLD,2002,39.574383
Netherlands,NLD,2003,39.582447
Netherlands,NLD,2004,39.199085
Netherlands,NLD,2005,37.272068
Netherlands,NLD,2006,36.535625
Netherlands,NLD,2007,35.038113
Netherlands,NLD,2008,36.90543
Netherlands,NLD,2009,38.31991
Netherlands,NLD,2010,39.94217
Netherlands,NLD,2011,36.7035
Netherlands,NLD,2012,35.852287
Netherlands,NLD,2013,36.799736
Netherlands,NLD,2014,33.776188
Netherlands,NLD,2015,32.65837
Netherlands,NLD,2016,33.678127
Netherlands,NLD,2017,34.504997
Netherlands,NLD,2018,34.66083
Netherlands,NLD,2019,36.35906
Netherlands,NLD,2020,36.46437
Netherlands,NLD,2021,34.366833
Netherlands,NLD,2022,27.599903
New Zealand,NZL,1970,0.6714007
New Zealand,NZL,1971,0.8144308
New Zealand,NZL,1972,1.3829666
New Zealand,NZL,1973,1.5456649
New Zealand,NZL,1974,2.5701237
New Zealand,NZL,1975,2.7442904
New Zealand,NZL,1976,7.1299872
New Zealand,NZL,1977,11.485527
New Zealand,NZL,1978,10.873425
New Zealand,NZL,1979,7.1086154
New Zealand,NZL,1980,6.477389
New Zealand,NZL,1981,7.927705
New Zealand,NZL,1982,13.960445
New Zealand,NZL,1983,14.582774
New Zealand,NZL,1984,17.646566
New Zealand,NZL,1985,22.335274
New Zealand,NZL,1986,25.009192
New Zealand,NZL,1987,23.927479
New Zealand,NZL,1988,25.195667
New Zealand,NZL,1989,25.318981
New Zealand,NZL,1990,23.841326
New Zealand,NZL,1991,25.42005
New Zealand,NZL,1992,26.856014
New Zealand,NZL,1993,25.427496
New Zealand,NZL,1994,22.579735
New Zealand,NZL,1995,20.76748
New Zealand,NZL,1996,23.338388
New Zealand,NZL,1997,25.137476
New Zealand,NZL,1998,22.15894
New Zealand,NZL,1999,25.113901
New Zealand,NZL,2000,25.59391
New Zealand,NZL,2001,27.251772
New Zealand,NZL,2002,25.152514
New Zealand,NZL,2003,19.565859
New Zealand,NZL,2004,17.350494
New Zealand,NZL,2005,16.426144
New Zealand,NZL,2006,16.569828
New Zealand,NZL,2007,18.36975
New Zealand,NZL,2008,16.968962
New Zealand,NZL,2009,17.489376
New Zealand,NZL,2010,18.611336
New Zealand,NZL,2011,17.033724
New Zealand,NZL,2012,18.771366
New Zealand,NZL,2013,19.646492
New Zealand,NZL,2014,20.859465
New Zealand,NZL,2015,19.039673
New Zealand,NZL,2016,18.817926
New Zealand,NZL,2017,19.212524
New Zealand,NZL,2018,17.417295
New Zealand,NZL,2019,18.19058
New Zealand,NZL,2020,19.067007
New Zealand,NZL,2021,16.452309
New Zealand,NZL,2022,15.542008
Non-OECD (EI),,1965,12.394868
Non-OECD (EI),,1966,12.959687
Non-OECD (EI),,1967,13.850883
Non-OECD (EI),,1968,14.3286915
Non-OECD (EI),,1969,14.531159
Non-OECD (EI),,1970,14.664015
Non-OECD (EI),,1971,14.901826
Non-OECD (EI),,1972,14.8621235
Non-OECD (EI),,1973,15.432318
Non-OECD (EI),,1974,15.71566
Non-OECD (EI),,1975,16.223684
Non-OECD (EI),,1976,17.03918
Non-OECD (EI),,1977,17.403803
Non-OECD (EI),,1978,17.663076
Non-OECD (EI),,1979,18.295841
Non-OECD (EI),,1980,18.555319
Non-OECD (EI),,1981,19.164408
Non-OECD (EI),,1982,20.016151
Non-OECD (EI),,1983,20.604156
Non-OECD (EI),,1984,21.444489
Non-OECD (EI),,1985,21.692488
Non-OECD (EI),,1986,22.144606
Non-OECD (EI),,1987,22.253973
Non-OECD (EI),,1988,22.652008
Non-OECD (EI),,1989,22.973455
Non-OECD (EI),,1990,23.508394
Non-OECD (EI),,1991,23.697691
Non-OECD (EI),,1992,23.409681
Non-OECD (EI),,1993,23.046381
Non-OECD (EI),,1994,22.56864
Non-OECD (EI),,1995,22.47193
Non-OECD (EI),,1996,23.02815
Non-OECD (EI),,1997,22.197304
Non-OECD (EI),,1998,22.699083
Non-OECD (EI),,1999,22.882414
Non-OECD (EI),,2000,22.950056
Non-OECD (EI),,2001,23.11968
Non-OECD (EI),,2002,23.081993
Non-OECD (EI),,2003,22.532288
Non-OECD (EI),,2004,22.04939
Non-OECD (EI),,2005,21.676203
Non-OECD (EI),,2006,21.572573
Non-OECD (EI),,2007,21.340694
Non-OECD (EI),,2008,21.323338
Non-OECD (EI),,2009,20.789696
Non-OECD (EI),,2010,21.261974
Non-OECD (EI),,2011,21.230122
Non-OECD (EI),,2012,21.146475
Non-OECD (EI),,2013,20.909895
Non-OECD (EI),,2014,20.969086
Non-OECD (EI),,2015,21.261566
Non-OECD (EI),,2016,21.436264
Non-OECD (EI),,2017,21.613667
Non-OECD (EI),,2018,21.858723
Non-OECD (EI),,2019,21.619226
Non-OECD (EI),,2020,21.826403
Non-OECD (EI),,2021,22.23197
Non-OECD (EI),,2022,20.889439
North America,,1965,27.285437
North America,,1966,27.853376
North America,,1967,28.316412
North America,,1968,28.653713
North America,,1969,29.410467
North America,,1970,29.864553
North America,,1971,30.162228
North America,,1972,29.120869
North America,,1973,27.742239
North America,,1974,27.349483
North America,,1975,25.987743
North America,,1976,25.11546
North America,,1977,24.074272
North America,,1978,23.740091
North America,,1979,24.245457
North America,,1980,24.537893
North America,,1981,24.563473
North America,,1982,24.163254
North America,,1983,22.922594
North America,,1984,23.275381
North America,,1985,22.60635
North America,,1986,21.040749
North America,,1987,21.497913
North America,,1988,21.664658
North America,,1989,22.430471
North America,,1990,22.397417
North America,,1991,22.871634
North America,,1992,23.299364
North America,,1993,23.486198
North America,,1994,23.59223
North America,,1995,24.088686
North America,,1996,23.77051
North America,,1997,23.763798
North America,,1998,23.311087
North America,,1999,23.146225
North America,,2000,23.542522
North America,,2001,23.071226
North America,,2002,23.55495
North America,,2003,23.143137
North America,,2004,22.813257
North America,,2005,22.55668
North America,,2006,22.660538
North America,,2007,23.607353
North America,,2008,24.249659
North America,,2009,25.129166
North America,,2010,25.511583
North America,,2011,26.23598
North America,,2012,27.776476
North America,,2013,28.02959
North America,,2014,28.442436
North America,,2015,29.350748
North America,,2016,29.389748
North America,,2017,29.203993
North America,,2018,31.111229
North America,,2019,32.341064
North America,,2020,34.16197
North America,,2021,32.87564
North America,,2022,33.347702
North America (EI),,1965,27.642477
North America (EI),,1966,28.20431
North America (EI),,1967,28.67294
North America (EI),,1968,29.000551
North America (EI),,1969,29.761072
North America (EI),,1970,30.249733
North America (EI),,1971,30.56106
North America (EI),,1972,29.529234
North America (EI),,1973,28.152466
North America (EI),,1974,27.761225
North America (EI),,1975,26.36689
North America (EI),,1976,25.465996
North America (EI),,1977,24.404222
North America (EI),,1978,24.05065
North America (EI),,1979,24.561443
North America (EI),,1980,24.858015
North America (EI),,1981,24.891598
North America (EI),,1982,24.428137
North America (EI),,1983,23.151735
North America (EI),,1984,23.507652
North America (EI),,1985,22.801287
North America (EI),,1986,21.214682
North America (EI),,1987,21.671566
North America (EI),,1988,21.815323
North America (EI),,1989,22.599537
North America (EI),,1990,22.560068
North America (EI),,1991,23.03241
North America (EI),,1992,23.458357
North America (EI),,1993,23.626072
North America (EI),,1994,23.716488
North America (EI),,1995,24.206907
North America (EI),,1996,23.868177
North America (EI),,1997,23.854183
North America (EI),,1998,23.402096
North America (EI),,1999,23.21355
North America (EI),,2000,23.631691
North America (EI),,2001,23.131815
North America (EI),,2002,23.608198
North America (EI),,2003,23.136543
North America (EI),,2004,22.777573
North America (EI),,2005,22.476452
North America (EI),,2006,22.507889
North America (EI),,2007,23.445715
North America (EI),,2008,24.097208
North America (EI),,2009,24.968102
North America (EI),,2010,25.317707
North America (EI),,2011,26.054314
North America (EI),,2012,27.608263
North America (EI),,2013,27.848366
North America (EI),,2014,28.262762
North America (EI),,2015,29.223942
North America (EI),,2016,29.332539
North America (EI),,2017,29.103508
North America (EI),,2018,31.06443
North America (EI),,2019,32.29035
North America (EI),,2020,34.16068
North America (EI),,2021,32.807724
North America (EI),,2022,33.32198
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0.5644973
North Macedonia,MKD,1999,1.0899439
North Macedonia,MKD,2000,1.8623745
North Macedonia,MKD,2001,2.6391435
North Macedonia,MKD,2002,2.768366
North Macedonia,MKD,2003,2.1859634
North Macedonia,MKD,2004,2.1534612
North Macedonia,MKD,2005,2.2261117
North Macedonia,MKD,2006,2.3450575
North Macedonia,MKD,2007,3.0127275
North Macedonia,MKD,2008,3.5373595
North Macedonia,MKD,2009,2.3796618
North Macedonia,MKD,2010,3.2463205
North Macedonia,MKD,2011,3.764993
North Macedonia,MKD,2012,4.20792
North Macedonia,MKD,2013,4.984833
North Macedonia,MKD,2014,4.621956
North Macedonia,MKD,2015,4.4159303
North Macedonia,MKD,2016,6.692817
North Macedonia,MKD,2017,8.945426
North Macedonia,MKD,2018,8.259942
North Macedonia,MKD,2019,9.140795
North Macedonia,MKD,2020,12.003906
North Macedonia,MKD,2021,14.544323
North Macedonia,MKD,2022,9.1395445
Norway,NOR,1977,1.2038095
Norway,NOR,1978,1.8015014
Norway,NOR,1979,1.9217391
Norway,NOR,1980,2.1700642
Norway,NOR,1981,2.5255349
Norway,NOR,1982,2.7584233
Norway,NOR,1983,2.8248153
Norway,NOR,1984,2.6841505
Norway,NOR,1985,2.8604598
Norway,NOR,1986,3.2302299
Norway,NOR,1987,3.384642
Norway,NOR,1988,4.1353626
Norway,NOR,1989,4.2990794
Norway,NOR,1990,4.5050616
Norway,NOR,1991,5.5044913
Norway,NOR,1992,5.625654
Norway,NOR,1993,5.734746
Norway,NOR,1994,6.3740373
Norway,NOR,1995,6.0639086
Norway,NOR,1996,7.176288
Norway,NOR,1997,7.8831563
Norway,NOR,1998,7.7419624
Norway,NOR,1999,7.2045064
Norway,NOR,2000,7.2984037
Norway,NOR,2001,7.4786983
Norway,NOR,2002,7.6707945
Norway,NOR,2003,9.366207
Norway,NOR,2004,9.724654
Norway,NOR,2005,7.7929406
Norway,NOR,2006,8.434635
Norway,NOR,2007,7.5754194
Norway,NOR,2008,7.6161704
Norway,NOR,2009,7.9218855
Norway,NOR,2010,8.188202
Norway,NOR,2011,7.945825
Norway,NOR,2012,7.1438775
Norway,NOR,2013,7.5587215
Norway,NOR,2014,7.8626966
Norway,NOR,2015,8.2772875
Norway,NOR,2016,7.873229
Norway,NOR,2017,8.221386
Norway,NOR,2018,8.062991
Norway,NOR,2019,8.873672
Norway,NOR,2020,7.8930154
Norway,NOR,2021,7.408818
Norway,NOR,2022,7.5699053
OECD (EI),,1965,15.456004
OECD (EI),,1966,15.940512
OECD (EI),,1967,16.300402
OECD (EI),,1968,16.721989
OECD (EI),,1969,17.299341
OECD (EI),,1970,17.808805
OECD (EI),,1971,18.436872
OECD (EI),,1972,18.503948
OECD (EI),,1973,17.993155
OECD (EI),,1974,18.3725
OECD (EI),,1975,18.05462
OECD (EI),,1976,17.79063
OECD (EI),,1977,17.502762
OECD (EI),,1978,17.39456
OECD (EI),,1979,17.764559
OECD (EI),,1980,18.093763
OECD (EI),,1981,18.163086
OECD (EI),,1982,17.903502
OECD (EI),,1983,17.476624
OECD (EI),,1984,17.923233
OECD (EI),,1985,17.642712
OECD (EI),,1986,16.880865
OECD (EI),,1987,17.32355
OECD (EI),,1988,17.309168
OECD (EI),,1989,17.879128
OECD (EI),,1990,18.086456
OECD (EI),,1991,18.592224
OECD (EI),,1992,18.77835
OECD (EI),,1993,19.141794
OECD (EI),,1994,19.267174
OECD (EI),,1995,19.768045
OECD (EI),,1996,20.128683
OECD (EI),,1997,20.126524
OECD (EI),,1998,20.195854
OECD (EI),,1999,20.456121
OECD (EI),,2000,20.884699
OECD (EI),,2001,20.853891
OECD (EI),,2002,21.153515
OECD (EI),,2003,21.254393
OECD (EI),,2004,21.202112
OECD (EI),,2005,21.281237
OECD (EI),,2006,21.291569
OECD (EI),,2007,21.949562
OECD (EI),,2008,22.5306
OECD (EI),,2009,22.955435
OECD (EI),,2010,23.61055
OECD (EI),,2011,23.772015
OECD (EI),,2012,24.540108
OECD (EI),,2013,24.807182
OECD (EI),,2014,24.61403
OECD (EI),,2015,25.055922
OECD (EI),,2016,25.436178
OECD (EI),,2017,25.51015
OECD (EI),,2018,26.464128
OECD (EI),,2019,27.33628
OECD (EI),,2020,28.74065
OECD (EI),,2021,28.084167
OECD (EI),,2022,27.589937
Oceania,,1965,0.0057683503
Oceania,,1966,0.007323199
Oceania,,1967,0.006962728
Oceania,,1968,0.05117454
Oceania,,1969,0.66825324
Oceania,,1970,2.665202
Oceania,,1971,3.7667341
Oceania,,1972,5.200553
Oceania,,1973,6.180438
Oceania,,1974,6.802448
Oceania,,1975,7.189136
Oceania,,1976,8.796831
Oceania,,1977,10.125687
Oceania,,1978,10.398352
Oceania,,1979,10.858248
Oceania,,1980,12.198258
Oceania,,1981,13.161164
Oceania,,1982,13.791429
Oceania,,1983,15.344924
Oceania,,1984,15.150187
Oceania,,1985,16.322105
Oceania,,1986,17.708864
Oceania,,1987,17.408327
Oceania,,1988,17.313393
Oceania,,1989,17.816957
Oceania,,1990,17.401312
Oceania,,1991,17.208382
Oceania,,1992,17.64683
Oceania,,1993,17.645771
Oceania,,1994,18.157627
Oceania,,1995,17.385729
Oceania,,1996,17.473663
Oceania,,1997,17.146835
Oceania,,1998,16.749014
Oceania,,1999,16.936506
Oceania,,2000,17.220522
Oceania,,2001,18.386944
Oceania,,2002,18.219614
Oceania,,2003,17.279955
Oceania,,2004,16.792759
Oceania,,2005,16.482494
Oceania,,2006,17.49366
Oceania,,2007,19.14866
Oceania,,2008,18.41224
Oceania,,2009,19.062328
Oceania,,2010,20.689892
Oceania,,2011,20.673986
Oceania,,2012,21.27983
Oceania,,2013,22.119091
Oceania,,2014,23.551764
Oceania,,2015,23.625998
Oceania,,2016,22.962872
Oceania,,2017,22.70726
Oceania,,2018,22.13055
Oceania,,2019,25.1297
Oceania,,2020,25.762493
Oceania,,2021,23.950222
Oceania,,2022,23.887543
Oman,OMN,1994,50.0301
Oman,OMN,1995,52.244938
Oman,OMN,1996,55.642555
Oman,OMN,1997,62.42923
Oman,OMN,1998,63.485188
Oman,OMN,1999,59.821426
Pakistan,PAK,1965,17.964424
Pakistan,PAK,1966,20.149088
Pakistan,PAK,1967,21.23015
Pakistan,PAK,1968,20.985048
Pakistan,PAK,1969,25.728703
Pakistan,PAK,1970,28.269539
Pakistan,PAK,1971,27.391932
Pakistan,PAK,1972,31.26332
Pakistan,PAK,1973,33.406597
Pakistan,PAK,1974,35.366188
Pakistan,PAK,1975,35.002934
Pakistan,PAK,1976,35.148914
Pakistan,PAK,1977,35.481045
Pakistan,PAK,1978,34.050083
Pakistan,PAK,1979,35.184555
Pakistan,PAK,1980,38.742172
Pakistan,PAK,1981,39.296093
Pakistan,PAK,1982,38.862423
Pakistan,PAK,1983,35.843
Pakistan,PAK,1984,34.75312
